#Creator: pendulumEventBuffer
#Creation time: Thu Mar 30 12:09:25 2023
#Time	Period	Transit time
#[s]	[s]	[s]
1991.900229	4.223078	1.684070
1994.011736	4.223020	1.686132
1996.123249	4.222717	1.688054
1998.234453	4.222431	1.689378
2000.345680	4.222783	1.690728
2002.457236	4.223157	1.692848
2004.568837	4.223182	1.695134
2006.680418	4.223264	1.697488
2008.792101	4.223377	1.700270
2010.903795	4.223294	1.702346
2013.015395	4.223176	1.704122
2015.126971	4.223156	1.706326
2017.238551	4.222944	1.708590
2019.349915	4.223087	1.709982
2021.461638	4.224120	1.709008
2023.574035	4.224303	1.709986
2025.685941	4.223193	1.714190
2027.797228	4.222485	1.716440
2029.908426	4.222605	1.718044
2032.019833	4.223470	1.720490
2034.131896	4.223378	1.724792
2036.243211	4.222517	1.728502
2038.354413	4.222968	1.730814
2040.466179	4.223542	1.733918
2042.577955	4.223802	1.736670
2044.689981	4.223276	1.738138
2046.801231	4.222459	1.740338
2048.912440	4.222674	1.743916
2051.023905	4.222940	1.746790
2053.135380	4.223299	1.749648
2055.247204	4.223587	1.752020
2057.358967	4.223488	1.753942
2059.470692	4.223089	1.756752
2061.582056	4.222981	1.757572
2063.693673	4.222384	1.757714
2065.804440	4.222010	1.760476
2067.915683	4.223432	1.762974
2070.027872	4.223924	1.764504
2072.139607	4.223513	1.769738
2074.251385	4.223085	1.775754
2076.362692	4.222580	1.778240
2078.473965	4.222644	1.781854
2080.585336	4.223401	1.784352
2082.697366	4.223812	1.785448
2084.809148	4.223250	1.788124
2086.920616	4.223240	1.791008
2089.032388	4.222602	1.793348
2091.143218	4.222876	1.794984
2093.255264	4.225038	1.797772
2095.368256	4.223277	1.801276
2097.478541	4.221273	1.805026
2099.589529	4.222990	1.807606
2101.701531	4.223399	1.809490
2103.812928	4.223013	1.812428
2105.924544	4.223009	1.815912
2108.035937	4.223236	1.818806
2110.147780	4.223168	1.821972
2112.259105	4.223463	1.825806
2114.371243	4.223401	1.828734
2116.482506	4.223993	1.831568
2118.595236	4.224718	1.830444
2120.707224	4.222677	1.831432
2122.817913	4.222630	1.838078
2124.929854	4.222321	1.844348
2127.040234	4.221573	1.846700
2129.151427	4.223065	1.845454
2131.263299	4.223247	1.846670
2133.374674	4.223476	1.850424
2135.486775	4.224253	1.853822
2137.598927	4.223640	1.857850
2139.710415	4.223250	1.862738
2141.822177	4.223596	1.866922
2143.934011	4.223426	1.870902
2146.045603	4.223043	1.874702
2148.157054	4.223698	1.877608
2150.269301	4.224397	1.882014
2152.381451	4.224394	1.888158
2154.493695	4.223930	1.895910
2156.605381	4.223010	1.902866
2158.716705	4.223032	1.907750
2160.828413	4.222575	1.912838
2162.939280	4.218964	1.917160
2165.047377	4.219301	1.913054
2167.158581	4.226422	1.903934
2169.273799	4.228120	1.904246
2171.386701	4.223229	1.914482
2173.497028	4.221920	1.921392
2175.608621	4.224353	1.922230
2177.721381	4.224826	1.926606
2179.833447	4.226214	1.934198
2181.947595	4.226525	1.945918
2184.059972	4.225160	1.958708
2186.172755	4.226987	1.972422
2188.286959	4.226992	1.988598
2190.399747	4.226478	2.000914
2192.513437	4.224920	2.008826
2194.624667	4.225477	2.013610
